id	"Title"	"description"	price	link	product_type	availability	image_link	condition	shippingweight	gtin	shipping	brand	custom_label_0	"custom_label_1"	custom_label_3	identifier_exists	gender	age_group	Google_product_category	custom_label_4	custom_label_2	promotion_Id	display_ads_title	display_ads_value	Sale_Price
8PRJDGF4DXFT-3024	"Surface Studio - 1TB / Intel Core i5"	" 6th Gen Intel Core i5,  8GB RAM   Ultra-thin 28-inch adjustable PixelSense Display   Surface Pen, Keyboard and Mouse included, Surface Dial is sold separately  Windows 10 Pro  Free 3-month trial of Adobe Creative Cloud Photography plan plus 1TB of cloud storage with purchase*. Redeem your offer right from your new Surface  Exceptional care and support at Microsoft Store:  Get hassle-free 30-day returns, phone technical support, and more "	2999	https://www.microsoft.com/en-gb/store/d/surface-studio/8PRJDGF4DXFT/3024	Surface	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1uyOA?ver=cce1	new		889842196627	GB:::0.00	Microsoft	Electronics	"Computers"	1P	yes	unisex	adult	Electronics > Computers > Desktop Computers						2999
8PRJDGF4DXFT-4DSX	"Surface Studio - 1TB / Intel Core i7"	" 6th Gen Intel Core i7,  16GB RAM   Ultra-thin 28-inch adjustable PixelSense Display   Surface Pen, Keyboard and Mouse included, Surface Dial is sold separately  Windows 10 Pro  Free 3-month trial of Adobe Creative Cloud Photography plan plus 1TB of cloud storage with purchase*. Redeem your offer right from your new Surface  Exceptional care and support at Microsoft Store:  Get hassle-free 30-day returns, phone technical support, and more "	3549	https://www.microsoft.com/en-gb/store/d/surface-studio/8PRJDGF4DXFT/4DSX	Surface	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1uyOA?ver=cce1	new		889842196733	GB:::0.00	Microsoft	Electronics	"Computers"	1P	yes	unisex	adult	Electronics > Computers > Desktop Computers						3549
8PRJDGF4DXFT-HM52	"Surface Studio - 2TB / Intel Core i7"	" 6th Gen Intel Core i7,  32GB RAM   Ultra-thin 28-inch adjustable PixelSense Display   Surface Pen, Keyboard and Mouse included, Surface Dial is sold separately  Windows 10 Pro  Free 3-month trial of Adobe Creative Cloud Photography plan plus 1TB of cloud storage with purchase*. Redeem your offer right from your new Surface  Exceptional care and support at Microsoft Store:  Get hassle-free 30-day returns, phone technical support, and more "	4249	https://www.microsoft.com/en-gb/store/d/surface-studio/8PRJDGF4DXFT/HM52	Surface	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1uyOA?ver=cce1	new		889842196849	GB:::0.00	Microsoft	Electronics	"Computers"	1P	yes	unisex	adult	Electronics > Computers > Desktop Computers						4249
8PT2QF71Z32Q-C0SB	"Disneyland Adventures for Xbox One"	"Discover Disneyland Park as you join Peter Pan to defeat Captain Hook, high-five Mickey Mouse, dance with the Mad Hatter or hug Snow White."	19.99	https://www.microsoft.com/en-gb/store/d/disneyland-adventures-for-xbox-one/8PT2QF71Z32Q/C0SB	Gaming	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1EnyP?ver=f69b	new		889842226515	GB:::0.00	Microsoft	Software	"Video Game Software"	1P	yes	unisex	adult	Software > Video Game Software						19.99
8PZ1RP5693N5-B34N	"Far Cry 5 for Xbox One"	"Rise up, spark the fires of resistance and liberate Hope County from the stronghold of a fanatical doomsday cult.  Release date: 27/03/2018"	54.99	https://www.microsoft.com/en-gb/store/d/far-cry-5-for-xbox-one/8PZ1RP5693N5/B34N	Gaming	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net//cms/api/am/imageFileData/RW9436?ver=0361	new			GB:::0.00	Ubisoft	Software	"Video Game Software"	3P	yes	unisex	adult	Software > Video Game Software						47.99
8Q5DQKD29GXT-HQ7C	"Surface Mini DisplayPort to HDMI 2.0 Adapter"	"Share everything on your Surface with the Mini DisplayPort to HDMI 2.0 Adapter. It connects any Surface to any HDMI-compatible display. HDMI 2.0 compatible and 4K-ready, this is an active-format adapter that supports AMD Eyefinity, NVIDIA, Surface Pro, Surface Book and Surface Dock."	34.99	https://www.microsoft.com/en-gb/store/d/surface-mini-displayport-to-hdmi-20-adapter/8Q5DQKD29GXT/HQ7C	Surface	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1bdxP?ver=209a	new		889842178050	GB:::0.00	Microsoft	Electronics	"Electronics Accessories"	1P	yes	unisex	adult	Electronics > Electronics Accessories > Adapters > Audio & Video Cable Adapters & Couplers						31.49
8Q5N5FMWG4KN-JPGQ	"Quantum Break for Xbox One"	"In Quantum Break, you master unique powers, bending and warping time to outmanoeuvre and outwit the enemy."	39.99	https://www.microsoft.com/en-gb/store/d/quantum-break-for-xbox-one/8Q5N5FMWG4KN/JPGQ	Gaming	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1eK47?ver=e0f8	new		889842056594	GB:::0.00	Microsoft	Software	"Video Game Software"	1P	yes	unisex	adult	Software > Video Game Software						39.99
8QBTDR3Q4RPW-H15Z	"Surface Mouse"	" Meticulously crafted, just like Surface  Sleek, simple design  Metal scroll wheel  Bluetooth 4.0"	44.99	https://www.microsoft.com/en-gb/store/d/surface-mouse/8QBTDR3Q4RPW/H15Z	Surface	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1r7v9?ver=cdb6	new		889842103106	GB:::0.00	Microsoft	Electronics	"Electronics Accessories"	1P	yes	unisex	adult	Electronics > Electronics Accessories > Computer Components > Input Devices > Mice & Trackballs						40.49
8QCQTBNRTMFH-5VTK	"Dead Rising 4 for Xbox One"	"Join ultimate zombie slayer Frank West on his return home for the holidays to investigate the source of a mysterious zombie outbreak."	49.99	https://www.microsoft.com/en-gb/store/d/dead-rising-4-for-xbox-one/8QCQTBNRTMFH/5VTK	Gaming	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1p1rA?ver=64ca	new		889842148619	GB:::0.00	Microsoft	Software	"Video Game Software"	1P	yes	unisex	adult	Software > Video Game Software						49.99
8QJ3JPPX2WC8-HRTR	"Xbox One S 500GB Console – Rocket League Blast-Off Bundle"	"Bundle includes:   Xbox One S 500GB Console   Xbox Wireless Controller   Rocket League ¹ full game download  3-month Xbox Live Gold membership  1-month Xbox Game Pass Trial with access to 100+ games (new customers only)  Satisfaction Guaranteed*"	229.99	https://www.microsoft.com/en-gb/store/d/xbox-one-s-500gb-console--rocket-league-blast-off-bundle/8QJ3JPPX2WC8/HRTR	Gaming	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RWej6L?ver=ca2c	new		889842251852	GB:::0.00		Software	"Video Game Software"		yes	unisex	adult	Software > Video Game Software						229.99
8QJP6K35J7SV-D1B1	"Commercial Microsoft Surface Dock"	"Turn your ultraportable Surface into a desktop PC and boost your productivity with Surface Dock. Compatible with Surface Pro 3, Surface Pro 4 and Surface Book."	189.99	https://www.microsoft.com/en-gb/store/d/commercial-microsoft-surface-dock/8QJP6K35J7SV/D1B1	Surface	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1epfJ?ver=c297	new		889842013771	GB:::0.00	Microsoft	Electronics	"Electronics Accessories"	1P	yes	unisex	adult	Electronics > Electronics Accessories > Computer Accessories > Tablet Computer Docks & Stands						189.99
8QRH2NPZ0S0P-DJV0	"Microsoft Surface Dock"	"Turn your ultraportable Surface into a desktop PC and boost your productivity with Surface Dock. Compatible with Surface Pro 3, Surface Pro 4, Surface Pro, Surface Laptop and Surface Book."	189.99	https://www.microsoft.com/en-gb/store/d/microsoft-surface-dock/8QRH2NPZ0S0P/DJV0	Surface	in stock	http://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1epfJ?ver=c297	new		885370996425	GB:::0.00	Microsoft	Electronics	"Electronics Accessories"	1P	yes	unisex	adult	Electronics > Electronics Accessories > Computer Accessories > Tablet Computer Docks & Stands						170.99
8R3RQVVFLP4K-H85Z	"Surface Keyboard"	" Meticulously crafted, just like Surface  Sleek and simple design  Optimized feedback and return force  Bluetooth 4.0"	89.99	https://www.microsoft.com/en-gb/store/d/surface-keyboard/8R3RQVVFLP4K/H85Z	Surface	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1luV9?ver=a538	new		889842103151	GB:::0.00	Microsoft	Electronics	"Electronics Accessories"	1P	yes	unisex	adult	Electronics > Electronics Accessories > Computer Components > Input Devices > Keyboards						80.99
8RVFZQNVWT2C-CH6M	"Xbox Wireless Controller - Grey and Green"	"This Xbox controller features a sleek, light-grey design with green accents, textured grip and Bluetooth technology for gaming on Windows 10 PCs and tablets.  Compatible with Xbox One, Xbox One S, and Xbox One X consoles"	59.99	https://www.microsoft.com/en-gb/store/d/xbox-wireless-controller---grey-and-green/8RVFZQNVWT2C/CH6M	Gaming	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1B9Gt?ver=7ac3	new		889842195972	GB:::0.00	Microsoft	Software	"Video Game Software"	1P	yes	unisex	adult	Software > Video Game Software						59.99
8RXDHLRQC2C8-DMTC	"Xbox Wireless Controller - Recon Tech Special Edition"	"Equip yourself with the Xbox Wireless Controller - Recon Tech Special Edition, featuring a sleek, dark grey military design, rubberised diamond grip and Bluetooth technology for gaming on Windows 10 PCs and tablets."	59.99	https://www.microsoft.com/en-gb/store/d/xbox-wireless-controller---recon-tech-special-edition/8RXDHLRQC2C8/DMTC	Gaming	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1zyBS?ver=b5ec	new		889842161151	GB:::0.00	Microsoft	Electronics	"Electronics Accessories"	1P	yes	unisex	adult	Electronics > Electronics Accessories > Computer Components > Input Devices > Game Controllers						59.99
8RXZ3DBVFN23-61F6	"Surface Dial"	" Easy access to shortcuts, controls, drawing tools, and more  Adjust volume on your favorite tracks in Spotify, Groove, and Pandora  Scroll through articles on your favorite news websites  Edit, rotate, and manipulate your creations in a single turn  Compatible with Surface Pro, Surface Pro 4, Surface Book and Surface Studio"	89.99	https://www.microsoft.com/en-gb/store/d/surface-dial/8RXZ3DBVFN23/61F6	Surface	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW1dC5?ver=d388	new		889842103519	GB:::0.00	Microsoft	Electronics	"Electronics Accessories"	1P	yes	unisex	adult	Electronics > Electronics Accessories > Computer Accessories						80.99
8STGMJPLQW9W-0HV7	"Xbox Wireless Controller - Minecraft Creeper"	"Prepare to create, explore and survive your own Minecraft adventure. This Xbox Controller features the iconic green Creeper design, textured grip and Bluetooth technology for gaming on Windows 10 PCs and tablets.  Compatible with Xbox One, Xbox One S, and Xbox One X consoles"	64.99	https://www.microsoft.com/en-gb/store/d/xbox-wireless-controller---minecraft-creeper/8STGMJPLQW9W/0HV7	Gaming	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1CSIE?ver=95c5	new		889842182354	GB:::0.00	Microsoft	Software	"Video Game Software"	1P	yes	unisex	adult	Software > Video Game Software						64.99
8T2D538WC7MN-7QHK	"Xbox Wireless Controller"	"Experience the enhanced comfort and feel of the new Xbox Wireless Controller, featuring a sleek, streamlined design and textured grip. Enjoy custom button mapping and improved wireless range.* Plug in any compatible headset with the 3.5mm stereo headset jack. And with Bluetooth technology, play your favourite games wirelessly on Windows 10 PCs, tablets and phones."	54.99	https://www.microsoft.com/en-gb/store/d/xbox-wireless-controller/8T2D538WC7MN/7QHK	Gaming	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW4s0k?ver=63b0	new		889842114591	GB:::0.00	Microsoft	Electronics	"Electronics Accessories"	1P	yes	unisex	adult	Electronics > Electronics Accessories > Computer Components > Input Devices > Game Controllers						54.99
8T2D538WC7MN-DF4G	"Xbox Wireless Controller"	"Experience the enhanced comfort and feel of the new Xbox Wireless Controller, featuring a sleek, streamlined design and textured grip. Enjoy custom button mapping and improved wireless range.* Plug in any compatible headset with the 3.5mm stereo headset jack. And with Bluetooth technology, play your favourite games wirelessly on Windows 10 PCs, tablets, and phones."	54.99	https://www.microsoft.com/en-gb/store/d/xbox-wireless-controller/8T2D538WC7MN/DF4G	Gaming	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1htaw?ver=fd65	new		889842084344	GB:::0.00	Microsoft	Electronics	"Electronics Accessories"	1P	yes	unisex	adult	Electronics > Electronics Accessories > Computer Components > Input Devices > Game Controllers						54.99
8TTSF1Q97HKP-3W2H	"Acer Windows Mixed Reality Headset with Motion Controllers"	"Escape into a world of imagination with Windows Mixed Reality.¹ Set up your virtual home with great content—travel, sports, culture, live concerts, and games—in 10 minutes or less.² All you need is a headset and a compatible Windows PC. "	399.99	https://www.microsoft.com/en-gb/store/d/acer-windows-mixed-reality-headset-with-motion-controllers/8TTSF1Q97HKP/3W2H	Gaming	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1DxOu?ver=eeb2	new			GB:::0.00		Software	"Video Game Software"		no	unisex	adult	Software > Video Game Software						399.99
8TXJ08Q9LXDT-CTVM	"Microsoft Surface Book - 1TB / Intel Core i7"	" 6th Gen Intel Core i7, 1TB SSD, 16GB RAM / dGPU  13.5-inch PixelSense Display touchscreen   Surface Pen included  Windows 10 Pro  Free 3-month trial of Adobe Creative Cloud Photography plan plus 1TB of cloud storage with purchase*. Redeem your offer right from your new Surface"	2999	https://www.microsoft.com/en-gb/store/d/surface-book/8TXJ08Q9LXDT/CTVM	Surface	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1hta7?ver=d80d	new		889842015737	GB:::0.00	Microsoft	Electronics	"Computers"	1P	yes	unisex	adult	Electronics > Computers > Laptops						2999
8TZDQ3K9F52M-FL2F	"Xbox One Play & Charge Kit"	"Complete with a charging cable and rechargeable battery pack, the Xbox One Play and Charge Kit is all you need to juice up your Xbox One wireless controller—even in the midst of battle."	19.99	https://www.microsoft.com/en-gb/store/d/xbox-one-play--charge-kit/8TZDQ3K9F52M/FL2F	Gaming	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1hlmx?ver=3e3c	new		889842160475	GB:::0.00		Software	"Video Game Software"		yes	unisex	adult	Software > Video Game Software						19.99
8VCJ7V3VLW05-7PLQ	" Halo: The Master Chief Collection for Xbox One"	"Honoring the iconic hero and his epic journey, the Master Chief's entire story is brought together as the Master Chief Collection."	44.99	https://www.microsoft.com/en-gb/store/d/halo-the-master-chief-collection-for-xbox-one/8VCJ7V3VLW05/7PLQ	Gaming	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW4MJ1?ver=b760	new		885370863932	GB:::0.00	Microsoft	Software	"Video Game Software"	1P	yes	unisex	adult	Software > Video Game Software						44.99
8VGK2V7H5C6Z-5JL7	"Xbox Wireless Controller - Patrol Tech Special Edition"	"This special edition Xbox controller features a sleek, dark-blue military design, diamond rubberised grip for enhanced comfort and Bluetooth technology for gaming on Windows 10 PCs and tablets.  Compatible with Xbox One, Xbox One S, and Xbox One X consoles"	59.99	https://www.microsoft.com/en-gb/store/d/xbox-wireless-controller---patrol-tech-special-edition/8VGK2V7H5C6Z/5JL7	Gaming	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1B4tQ?ver=3aeb	new		889842196184	GB:::0.00		Software	"Video Game Software"		yes	unisex	adult	Software > Video Game Software						59.99
8VM5G3F4B7CQ-L1XX	"Xbox One S 500GB Console – Minecraft Complete Adventure Bundle"	"Bundle includes:   Xbox One S 500GB Console   Xbox Wireless Controller   Minecraft full game download, Minecraft Explorers Pack and Minecraft: Story Mode Season 1 – The Complete Adventures (Episodes 1-8)¹  3-month Xbox Live Gold membership   1-month Xbox Game Pass with access to 100+ games"	229.99	https://www.microsoft.com/en-gb/store/d/xbox-one-s-500gb-console--minecraft-complete-adventure-bundle/8VM5G3F4B7CQ/L1XX	Gaming	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RWelM6?ver=f4c6	new		889842243093	GB:::0.00	Microsoft	Software	"Video Game Software"	1P	yes	unisex	adult	Software > Video Game Software						229.99
8VRR6QD68C12-F9V6	"Forza Horizon 2 for Xbox One"	"Grab the wheel and set off on an epic road trip in Forza Horizon 2. This Day One Edition includes three unique cars featuring an exclusive Day One livery and tuning package from Turn 10: 2014 Ford Fiesta ST, 2012 Dodge Challenger SRT8 392, and the 2014 Mercedes-Benz A45 AMG."	49.99	https://www.microsoft.com/en-gb/store/d/forza-horizon-2-for-xbox-one/8VRR6QD68C12/F9V6	Gaming	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1la6r?ver=2170	new		885370865004	GB:::0.00	Microsoft	Software	"Video Game Software"	1P	yes	unisex	adult	Software > Video Game Software						49.99
8W2G2ZFH0DNX-5MB3	"Xbox One S 1TB Console"	"The only console with 4K Blu-ray, 4K video streaming, and High Dynamic Range:  Available with 500GB or 1TB storage  Free game from a wide selection  Play over 100 console exclusives  Watch 4K Blu-ray movies and stream 4K video  Experience richer, more luminous colors in games and video with HDR technology"	249.99	https://www.microsoft.com/en-gb/store/d/xbox-one-s-console/8W2G2ZFH0DNX/5MB3	Gaming	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW2OuB?ver=2804	new		889842105070	GB:::0.00	Microsoft	Electronics	"Video Game Consoles"	1P	yes	unisex	adult	Electronics > Video Game Consoles						249.99
8W2G2ZFH0DNX-6KG3	"Xbox One S 500GB Console"	"The only console with 4K Blu-ray, 4K video streaming, and High Dynamic Range:  Available with 500GB or 1TB storage  Free game from a wide selection  Play over 100 console exclusives  Watch 4K Blu-ray movies and stream 4K video  Experience richer, more luminous colors in games and video with HDR technology"	229.99	https://www.microsoft.com/en-gb/store/d/xbox-one-s-console/8W2G2ZFH0DNX/6KG3	Gaming	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW2OuB?ver=2804	new		889842104837	GB:::0.00	Microsoft	Electronics	"Video Game Consoles"	1P	yes	unisex	adult	Electronics > Video Game Consoles						229.99
8W68VXXMN260-GJ4K	"Xbox Elite Wireless Controller"	"Designed in collaboration with pro-level players, the Xbox Elite Wireless Controller unlocks your full potential and adapts to your unique style of play."	119.99	https://www.microsoft.com/en-gb/store/d/xbox-elite-wireless-controllers/8W68VXXMN260/GJ4K	Gaming	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1luWi?ver=030e	new		889842171525	GB:::0.00		Electronics	"Electronics Accessories"		yes	unisex	adult	Electronics > Electronics Accessories > Computer Components > Input Device Accessories > Game Controller Accessories						119.99
8WGTG3SB24C1-0NVJ	"Gears of War 4 for Xbox One"	"Embark on a new saga from one of the most acclaimed video game franchises in history."	29.99	https://www.microsoft.com/en-gb/store/d/gears-of-war-4-for-xbox-one/8WGTG3SB24C1/0NVJ	Gaming	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1f2h5?ver=3581	new		889842121513	GB:::0.00	Microsoft	Software	"Video Game Software"	1P	yes	unisex	adult	Software > Video Game Software						29.99
8WGTG3SB24C1-3S68	"Gears of War 4 Ultimate Edition for Xbox One"	"Embark on a new saga from one of the most acclaimed video game franchises in history.Gears of War 4 Ultimate Edition includes:  Gears of War 4 full game  Gears of War 4 Season Pass[1]   Exclusive Vintage VIP Pack and unlimited map access  Early access to an exclusive VIP playlist  Six standard Gear packs"	79.99	https://www.microsoft.com/en-gb/store/d/gears-of-war-4-for-xbox-one/8WGTG3SB24C1/3S68	Gaming	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1luW9?ver=e287	new		889842121667	GB:::0.00	Microsoft	Software	"Video Game Software"	1P	yes	unisex	adult	Software > Video Game Software						79.99
8X1N09MRQ5D0-75HN	"Surface Pro Type Cover with Fingerprint ID"	" Touch ID fingerprint technology for extra convenience and security  Ultra-slim, full-size traditional laptop keyboard  Optimal key spacing for fast, fluid typing  LED backlighting  Large glass trackpad for precise control and navigation"	149.99	https://www.microsoft.com/en-gb/store/d/surface-pro-type-cover-with-fingerprint-id/8X1N09MRQ5D0/75HN	Surface	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RWbxrE?ver=c35f	new		889842216981	GB:::0.00	Microsoft	Electronics	"Electronics Accessories"	1P	yes	unisex	adult	Electronics > Electronics Accessories > Computer Accessories						134.99
8X8FVVBTBCG4-C4P5	"Destiny 2 for Xbox One"	"Travel across the solar system and back, as you wage war against the maniacal Red Legion, discover the secrets of our forgotten past and aid allies in need of a hero."	46.99	https://www.microsoft.com/en-gb/store/d/destiny-2-for-xbox-one/8X8FVVBTBCG4/C4P5	Gaming	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW6fEc?ver=5b6c	new			GB:::0.00	Activision	Software	"Video Game Software"	3P	yes	unisex	adult	Software > Video Game Software						46.99
8XN9FQVZBVQ0-2F51	"Surface USB 3.0 Gigabit Ethernet Adapter"	"Instantly connect your Surface to your network. Plug this Ethernet adapter into your USB 3.0 port to get online, share files, and print with data transfer rates of up to 1Gbps. Wake on LAN capable. Indicator light. Compatible with Windows 10 and 8.1, and all Surface models."	34.99	https://www.microsoft.com/en-gb/store/d/surface-usb-30-gigabit-ethernet-adapter/8XN9FQVZBVQ0/2F51	Surface	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1b0yb?ver=a1e6	new		889842177978	GB:::0.00	Microsoft	Electronics	"Electronics Accessories"	1P	yes	unisex	adult	Electronics > Electronics Accessories > Computer Accessories						31.49
8XVTD1LNP76S-B4VW	"FIFA 18 Standard Edition for Xbox One"	"Powered by Frostbite, FIFA 18 blurs the line between the virtual and real worlds, bringing to life the heroes, teams and atmospheres of the world’s game."	54.99	https://www.microsoft.com/en-gb/store/d/fifa-18-standard-edition-for-xbox-one/8XVTD1LNP76S/B4VW	Gaming	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW9zpF?ver=adc6	new			GB:::0.00	EA	Software	"Video Game Software"	3P	yes	unisex	adult	Software > Video Game Software						49.99
8Z8NVGRDMZX9-6Q8B	"Rise of the Tomb Raider for Xbox One"	"Featuring epic, high-octane action moments set in the most beautiful hostile environments on earth, Rise of the Tomb Raider delivers a cinematic survival action adventure where you will join Lara Croft on her first tomb raiding expedition as she seeks to discover the secret of immortality."	49.99	https://www.microsoft.com/en-gb/store/d/rise-of-the-tomb-raider-for-xbox-one/8Z8NVGRDMZX9/6Q8B	Gaming	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1zGcV?ver=e2a7	new		885370984699	GB:::0.00	Microsoft	Software	"Video Game Software"	1P	yes	unisex	adult	Software > Video Game Software						49.99
8ZL5C82QMG6B-FC1T	"Surface Pen (Platinum)"	"Now better than ever, the new Surface Pen delivers the most natural writing and drawing experience. With tilt¹ support for shading, 4,096 levels of pressure sensitivity, and virtually no lag."	99.99	https://www.microsoft.com/en-gb/store/d/surface-pen/8ZL5C82QMG6B/FC1T	Surface	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW80TU?ver=8873	new		889842202717	GB:::0.00	Microsoft	Electronics	"Electronics Accessories"	1P	yes	unisex	adult	Electronics > Electronics Accessories > Computer Accessories > Stylus Pens						89.99
8ZL5C82QMG6B-GVTF	"Surface Pen (Burgundy)"	"Now better than ever, the new Surface Pen delivers the most natural writing and drawing experience. With tilt¹ support for shading, 4,096 levels of pressure sensitivity, and virtually no lag."	99.99	https://www.microsoft.com/en-gb/store/d/surface-pen/8ZL5C82QMG6B/GVTF	Surface	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW80TU?ver=8873	new		889842202878	GB:::0.00	Microsoft	Electronics	"Electronics Accessories"	1P	yes	unisex	adult	Electronics > Electronics Accessories > Computer Accessories > Stylus Pens						89.99
8ZL5C82QMG6B-L6F0	"Surface Pen (Cobalt Blue)"	"Now better than ever, the new Surface Pen delivers the most natural writing and drawing experience. With tilt¹ support for shading, 4,096 levels of pressure sensitivity, and virtually no lag."	99.99	https://www.microsoft.com/en-gb/store/d/surface-pen/8ZL5C82QMG6B/L6F0	Surface	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW80TU?ver=8873	new		889842202793	GB:::0.00	Microsoft	Electronics	"Electronics Accessories"	1P	yes	unisex	adult	Electronics > Electronics Accessories > Computer Accessories > Stylus Pens						89.99
8ZNK82972G53-K4B9	"Super Lucky's Tale for Xbox One"	"Experience Lucky’s bright, colourful, and immersive world in breathtaking 4K¹ in this delightful journey filled with endearing characters and unpredictable challenges. Games play better on Xbox One X. "	19.99	https://www.microsoft.com/en-gb/store/d/super-luckys-tale-for-xbox-one/8ZNK82972G53/K4B9	Gaming	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW9Cp8?ver=fbe9	new		889842216332	GB:::0.00	Microsoft	Software	"Video Game Software"	1P	yes	unisex	adult	Software > Video Game Software						19.99
8ZZ8F4ZRQQX3-65GX	"Call of Duty: WWII for Xbox One"	"Call of Duty returns to its roots with Call of Duty: WWII—a breathtaking experience that redefines World War II for a new gaming generation."	54.99	https://www.microsoft.com/en-gb/store/d/call-of-duty-wwii-for-xbox-one/8ZZ8F4ZRQQX3/65GX	Gaming	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW7NSJ?ver=db4c	new			GB:::0.00	Activision	Software	"Video Game Software"	3P	yes	unisex	adult	Software > Video Game Software						47.99
900WZDF9XJVG-1R01	"Retro Pink"	"Retro Pink"	69.99	https://www.microsoft.com/en-gb/store/d/xbox-design-lab/900WZDF9XJVG/1R01	Gaming	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1xSls	new		889842098563	GB:::0.00	Microsoft	Software	"Video Game Software"	1P	yes	unisex	adult	Software > Video Game Software						69.99
900WZDF9XJVG-248B	"Lightning Yellow"	"Lightning Yellow"	69.99	https://www.microsoft.com/en-gb/store/d/xbox-design-lab/900WZDF9XJVG/248B	Gaming	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1xSls	new		889842098563	GB:::0.00	Microsoft	Software	"Video Game Software"	1P	yes	unisex	adult	Software > Video Game Software						69.99
900WZDF9XJVG-3Q0R	"Photon Blue"	"Photon Blue"	69.99	https://www.microsoft.com/en-gb/store/d/xbox-design-lab/900WZDF9XJVG/3Q0R	Gaming	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1xSls	new		889842098563	GB:::0.00	Microsoft	Software	"Video Game Software"	1P	yes	unisex	adult	Software > Video Game Software						69.99
900WZDF9XJVG-41ZD	"Ash Grey"	"Ash Grey"	69.99	https://www.microsoft.com/en-gb/store/d/xbox-design-lab/900WZDF9XJVG/41ZD	Gaming	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1xSls	new		889842098563	GB:::0.00	Microsoft	Software	"Video Game Software"	1P	yes	unisex	adult	Software > Video Game Software						69.99
